Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Beverage product form (product.metafields.shopify.beverage-product-form),Dietary preferences (product.metafields.shopify.dietary-preferences),Dietary supplements (product.metafields.shopify.dietary-supplements),Flavor (product.metafields.shopify.flavor),Package type (product.metafields.shopify.package-type),Soda variety (product.metafields.shopify.soda-variety),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
moussy-ice-berry-flavour-330ml,Moussy Ice Berry Flavour 330ml,"",Ayira Mini Mart,,Carbonated Soft Drinks,Carbonated Soft Drinks,true,Title,Default Title,,,,,,,,AYR-0110,0.0,,0,continue,manual,5.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/az2i-l-moussy_20ice_20berry_20flavour_20330_20ml.png?v=1781343357,1,Moussy Ice Berry Flavour 330ml,false,,,,,,,,,,kg,,,active
moussy-classic-flavour-330ml,Moussy Classic Flavour 330ml,"",Ayira Mini Mart,,Carbonated Soft Drinks,Carbonated Soft Drinks,true,Title,Default Title,,,,,,,,AYR-0109,0.0,,0,continue,manual,5.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/85rngd-moussy_20classic_20flavour_20330_20ml.png?v=1781343357,1,Moussy Classic Flavour 330ml,false,,,,,,,,,,kg,,,active
moussy-lemon-mint-flavour-330ml,Moussy Lemon Mint Flavour 330ml,"",Ayira Mini Mart,,Carbonated Soft Drinks,Carbonated Soft Drinks,true,Title,Default Title,,,,,,,,AYR-0108,0.0,,0,continue,manual,5.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/2i24aj-moussy_20lemon_20mint_20flavour_20330_20ml.png?v=1781343356,1,Moussy Lemon Mint Flavour 330ml,false,,,,,,,,,,kg,,,active
moussy-apple-flavour-330ml,Moussy Apple Flavour 330ml,"",Ayira Mini Mart,,Carbonated Soft Drinks,Carbonated Soft Drinks,true,Title,Default Title,,,,,,,,AYR-0107,0.0,,0,continue,manual,5.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/zthw4u-moussy_20apple_20flavour_20330_20ml.png?v=1781343355,1,Moussy Apple Flavour 330ml,false,,,,,,,,,,kg,,,active
moussy-strawberry-flavour-330ml,Moussy Strawberry Flavour 330ml,"",Ayira Mini Mart,,Carbonated Soft Drinks,Carbonated Soft Drinks,true,Title,Default Title,,,,,,,,AYR-0106,0.0,,0,continue,manual,5.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/y85vns-moussy_20strawberry_20flavour_20330_20ml.png?v=1781343354,1,Moussy Strawberry Flavour 330ml,false,,,,,,,,,,kg,,,active
moussy-raspberry-flavour-330ml,Moussy Raspberry Flavour 330ml,"",Ayira Mini Mart,,Carbonated Soft Drinks,Carbonated Soft Drinks,true,Title,Default Title,,,,,,,,AYR-0105,0.0,,0,continue,manual,5.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/gx6lt4-moussy_20raspberry_20flavour_20330_20ml.png?v=1781343353,1,Moussy Raspberry Flavour 330ml,false,,,,,,,,,,kg,,,active
moussy-peach-flavour-330ml,Moussy Peach Flavour 330ml,"",Ayira Mini Mart,,Carbonated Soft Drinks,Carbonated Soft Drinks,true,Title,Default Title,,,,,,,,AYR-0104,0.0,,0,continue,manual,5.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/tj04gj-moussy_20peach_20flavour_20330_20ml.png?v=1781343353,1,Moussy Peach Flavour 330ml,false,,,,,,,,,,kg,,,active
barbican-pineapple-flavour-330ml,Barbican Pineapple Flavour 330ml,"",Ayira Mini Mart,,Carbonated Soft Drinks,Carbonated Soft Drinks,true,Title,Default Title,,,,,,,,AYR-0103,0.0,,0,continue,manual,4.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/3ceuk5-barbican_20pineapple_20flavour_20330_20ml.png?v=1781343352,1,Barbican Pineapple Flavour 330ml,false,,,,,,,,,,kg,,,active
barbican-peach-flavour-330ml,Barbican Peach Flavour 330ml,"",Ayira Mini Mart,,Carbonated Soft Drinks,Carbonated Soft Drinks,true,Title,Default Title,,,,,,,,AYR-0102,0.0,,0,continue,manual,4.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/mj11xx-barbican_20peach_20flavour_20330_20ml.png?v=1781343351,1,Barbican Peach Flavour 330ml,false,,,,,,,,,,kg,,,active
barbican-apple-flavour-330ml,Barbican Apple Flavour 330ml,"",Ayira Mini Mart,,Carbonated Soft Drinks,Carbonated Soft Drinks,true,Title,Default Title,,,,,,,,AYR-0101,0.0,,0,continue,manual,4.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/e60dlr-barbican_20apple_20flavour_20330_20ml.png?v=1781343350,1,Barbican Apple Flavour 330ml,false,,,,,,,,,,kg,,,active
barbican-pomegranate-flavour-330ml,Barbican Pomegranate Flavour 330ml,"",Ayira Mini Mart,,Carbonated Soft Drinks,Carbonated Soft Drinks,true,Title,Default Title,,,,,,,,AYR-0100,0.0,,0,continue,manual,4.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/x1cdh6-barbican_20pomegranate_20flavour_20330_20ml.png?v=1781343349,1,Barbican Pomegranate Flavour 330ml,false,,,,,,,,,,kg,,,active
barbican-strawberry-flavour-330ml,Barbican Strawberry Flavour 330ml,"",Ayira Mini Mart,,Carbonated Soft Drinks,Carbonated Soft Drinks,true,Title,Default Title,,,,,,,,AYR-0099,0.0,,0,continue,manual,4.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/0cxj24-barbican_20strawberry_20flavour_20330_20ml.png?v=1781343348,1,Barbican Strawberry Flavour 330ml,false,,,,,,,,,,kg,,,active
barbican-english-flavour-330ml,Barbican English Flavour 330ml,"",Ayira Mini Mart,,Carbonated Soft Drinks,Carbonated Soft Drinks,true,Title,Default Title,,,,,,,,AYR-0098,0.0,,0,continue,manual,4.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/848rbs-barbican_20english_20flavour_20330_20ml.png?v=1781343346,1,Barbican English Flavour 330ml,false,,,,,,,,,,kg,,,active
freez-mix-carbonated-flavored-drink-pomegranate-mix-275ml,Freez Mix Carbonated Flavored Drink Pomegranate Mix 275ml,"",Ayira Mini Mart,,Carbonated Soft Drinks,Carbonated Soft Drinks,true,Title,Default Title,,,,,,,,AYR-0097,0.0,,0,continue,manual,5.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/x5uhaj-freez_20mix_20carbonated_20flavored_20drink_20pomegranate_20mix_20275_20ml.png?v=1781343344,1,Freez Mix Carbonated Flavored Drink Pomegranate Mix 275ml,false,,,,,,,,,,kg,,,active
freez-mix-carbonated-flavored-drink-lychee-275ml,Freez Mix Carbonated Flavored Drink Lychee 275ml,"",Ayira Mini Mart,,Carbonated Soft Drinks,Carbonated Soft Drinks,true,Title,Default Title,,,,,,,,AYR-0096,0.0,,0,continue,manual,5.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/i7qtnj-freez_20mix_20carbonated_20flavored_20drink_20pineapple_20.png?v=1781343343,1,Freez Mix Carbonated Flavored Drink Lychee 275ml,false,,,,,,,,,,kg,,,active
freez-mix-lemon-mint-carbonated-drink-275ml,Freez Mix Lemon & Mint Carbonated Drink 275ml,"",Ayira Mini Mart,,Carbonated Soft Drinks,Carbonated Soft Drinks,true,Title,Default Title,,,,,,,,AYR-0095,0.0,,0,continue,manual,5.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/fxznbu-freez_20mix_20lemon_20.png?v=1781343342,1,Freez Mix Lemon & Mint Carbonated Drink 275ml,false,,,,,,,,,,kg,,,active
freez-mix-strawberry-carbonated-drink-275ml,Freez Mix Strawberry Carbonated Drink 275ml,"",Ayira Mini Mart,,Carbonated Soft Drinks,Carbonated Soft Drinks,true,Title,Default Title,,,,,,,,AYR-0094,0.0,,0,continue,manual,5.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/0tzmq7-freez_20mix_20carbonated_20flavored_20drink_20strawberry_20mix_20275_20ml.png?v=1781343340,1,Freez Mix Strawberry Carbonated Drink 275ml,false,,,,,,,,,,kg,,,active
freez-mix-blue-hawaii-tropical-fruit-carbonated-drink-275ml,Freez Mix Blue Hawaii Tropical Fruit Carbonated Drink 275ml,"",Ayira Mini Mart,,Carbonated Soft Drinks,Carbonated Soft Drinks,true,Title,Default Title,,,,,,,,AYR-0093,0.0,,0,continue,manual,5.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/xyvwh-freez_20mix_20carbonated_20flavored_20drink_20blue_20hawaii_20tropical_20fruit_20275_20ml.png?v=1781343339,1,Freez Mix Blue Hawaii Tropical Fruit Carbonated Drink 275ml,false,,,,,,,,,,kg,,,active
flash-carbonated-soft-drink-250ml,Flash Carbonated Soft Drink 250ml,"",Ayira Mini Mart,,Carbonated Soft Drinks,Carbonated Soft Drinks,true,Title,Default Title,,,,,,,,AYR-0092,0.0,,0,continue,manual,5.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/dsvhve-flash_20carbonated_20soft_20drink_20250_20ml.png?v=1781343338,1,Flash Carbonated Soft Drink 250ml,false,,,,,,,,,,kg,,,active
double-cola-250ml,Double Cola 250ml,"",Ayira Mini Mart,,Carbonated Soft Drinks,Carbonated Soft Drinks,true,Title,Default Title,,,,,,,,AYR-0091,0.0,,0,continue,manual,2.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/rebix2-double_20cola_20250_20ml.jpg?v=1781343337,1,Double Cola 250ml,false,,,,,,,,,,kg,,,active
barbican-classic-malt-250ml,Barbican Classic Malt 250ml,"",Ayira Mini Mart,,Carbonated Soft Drinks,Carbonated Soft Drinks,true,Title,Default Title,,,,,,,,AYR-0090,0.0,,0,continue,manual,3.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/pfkcig-barbican_20classic_20malt_20250_20ml.jpg?v=1781343335,1,Barbican Classic Malt 250ml,false,,,,,,,,,,kg,,,active
barbican-apple-flavour-250ml,Barbican Apple Flavour 250ml,"",Ayira Mini Mart,,Carbonated Soft Drinks,Carbonated Soft Drinks,true,Title,Default Title,,,,,,,,AYR-0089,0.0,,0,continue,manual,3.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/6v67jn-barbican_20apple_20flavour_20250_20ml.jpg?v=1781343335,1,Barbican Apple Flavour 250ml,false,,,,,,,,,,kg,,,active
barbican-pomegranate-flavour-250ml,Barbican Pomegranate Flavour 250ml,"",Ayira Mini Mart,,Carbonated Soft Drinks,Carbonated Soft Drinks,true,Title,Default Title,,,,,,,,AYR-0088,0.0,,0,continue,manual,4.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/7gm0li-barbican_20pomegranate_20flavour_20330_20ml.png?v=1781343334,1,Barbican Pomegranate Flavour 250ml,false,,,,,,,,,,kg,,,active
barbican-strawberry-flavour-250ml,Barbican Strawberry Flavour 250ml,"",Ayira Mini Mart,,Carbonated Soft Drinks,Carbonated Soft Drinks,true,Title,Default Title,,,,,,,,AYR-0087,0.0,,0,continue,manual,3.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/vv450n-barbican_20strawberry_20flavour_20250_20ml.jpg?v=1781343333,1,Barbican Strawberry Flavour 250ml,false,,,,,,,,,,kg,,,active
perrier-natural-sparkling-water-200ml,Perrier Natural Sparkling Water 200ml,"",Ayira Mini Mart,,Water,Water,true,Title,Default Title,,,,,,,,AYR-0086,0.0,,0,continue,manual,5.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/f-oco5-perrier_20200_20ml.jpg?v=1781343332,1,Perrier Natural Sparkling Water 200ml,false,,,,,,,,,,kg,,,active
rayyan-40-years-together-250ml,Rayyan 40 Years Together 250ml,"",Ayira Mini Mart,,Water,Water,true,Title,Default Title,,,,,,,,AYR-0085,0.0,,-1,continue,manual,4.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/00-76b-rayyan_2040_20years_20together_20250_20ml.jpg?v=1781343331,1,Rayyan 40 Years Together 250ml,false,,,,,,,,,,kg,,,active
mountain-dew-zero-sugar-330ml,Mountain Dew Zero Sugar 330ml,"",Ayira Mini Mart,,Carbonated Soft Drinks,Carbonated Soft Drinks,true,Title,Default Title,,,,,,,,AYR-0084,0.0,,0,continue,manual,2.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/kdeqjf-mountain_20dew_20zero_20sugar_20330_20ml.png?v=1781343331,1,Mountain Dew Zero Sugar 330ml,false,,,,,,,,,,kg,,,active
shani-fruit-flavoured-drink-330ml,Shani Fruit Flavoured Drink 330ml,"",Ayira Mini Mart,,Carbonated Soft Drinks,Carbonated Soft Drinks,true,Title,Default Title,,,,,,,,AYR-0083,0.0,,0,continue,manual,2.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/p8uneh-shani_20fruit_20flavoured_20drink_20330_20ml.png?v=1781343330,1,Shani Fruit Flavoured Drink 330ml,false,,,,,,,,,,kg,,,active
pepsi-zero-sugar-330ml,Pepsi Zero Sugar 330ml,"",Ayira Mini Mart,,Carbonated Soft Drinks,Carbonated Soft Drinks,true,Title,Default Title,,,,,,,,AYR-0082,0.0,,0,continue,manual,2.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/ly5hth-pepsi_20zero_20sugar_20330_20ml.png?v=1781343329,1,Pepsi Zero Sugar 330ml,false,,,,,,,,,,kg,,,active
evervess-club-soda-330ml,Evervess Club Soda 330ml,"",Ayira Mini Mart,,Water,Water,true,Title,Default Title,,,,,,,,AYR-0081,0.0,,0,continue,manual,2.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/siu7jk-evervess_20club_20soda_20330_20ml.png?v=1781343328,1,Evervess Club Soda 330ml,false,,,,,,,,,,kg,,,active
mirinda-strawberry-330ml,Mirinda Strawberry 330ml,"",Ayira Mini Mart,,Carbonated Soft Drinks,Carbonated Soft Drinks,true,Title,Default Title,,,,,,,,AYR-0080,0.0,,0,continue,manual,2.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/lqg4tu-mirinda_20strawberry_20330_20ml.png?v=1781343327,1,Mirinda Strawberry 330ml,false,,,,,,,,,,kg,,,active
mirinda-orange-330ml,Mirinda Orange 330ml,"",Ayira Mini Mart,,Carbonated Soft Drinks,Carbonated Soft Drinks,true,Title,Default Title,,,,,,,,AYR-0079,0.0,,0,continue,manual,2.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/6ypkn0-mirinda_20orange_20330_20ml.png?v=1781343327,1,Mirinda Orange 330ml,false,,,,,,,,,,kg,,,active
pepsi-330ml,Pepsi 330ml,"",Ayira Mini Mart,,Carbonated Soft Drinks,Carbonated Soft Drinks,true,Title,Default Title,,,,,,,,AYR-0078,0.0,,0,continue,manual,2.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/9uka1u-pepsi_20330_20ml.png?v=1781343326,1,Pepsi 330ml,false,,,,,,,,,,kg,,,active
extra-fizz-7up-zero-sugar-330ml,Extra Fizz 7UP Zero Sugar 330ml,"",Ayira Mini Mart,,Carbonated Soft Drinks,Carbonated Soft Drinks,true,Title,Default Title,,,,,,,,AYR-0077,0.0,,0,continue,manual,2.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/az090g-extra_20fizz_207up_20zero_20sugar_20330_20ml.png?v=1781343325,1,Extra Fizz 7UP Zero Sugar 330ml,false,,,,,,,,,,kg,,,active
mizo-orange-carrot-drink-1-35-litre,Mizo Orange & Carrot Drink 1.35 Litre,"",Ayira Mini Mart,,Juices & Fruit Drinks,Juices & Fruit Drinks,true,Title,Default Title,,,,,,,,AYR-0076,0.0,,0,continue,manual,6.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/3zs8xw-mizo_20orange_20.png?v=1781343325,1,Mizo Orange & Carrot Drink 1.35 Litre,false,,,,,,,,,,kg,,,active
pran-frooto-mango-juice-1-litre,Pran Frooto Mango Juice 1 Litre,"",Ayira Mini Mart,,Juices & Fruit Drinks,Juices & Fruit Drinks,true,Title,Default Title,,,,,,,,AYR-0075,0.0,,0,continue,manual,5.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/z5b1mb-pran_20frooto_20mango_20juice_201_20litre.png?v=1781343324,1,Pran Frooto Mango Juice 1 Litre,false,,,,,,,,,,kg,,,active
oshee-isotonic-drink-750ml,Oshee Isotonic Drink 750ml,"",Ayira Mini Mart,,Energy & Sports Drinks,Energy & Sports Drinks,true,Title,Default Title,,,,,,,,AYR-0074,0.0,,0,continue,manual,7.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/svy6ue-oshee_20____20750_20ml.png?v=1781343323,1,Oshee Isotonic Drink 750ml,false,,,,,,,,,,kg,,,active
fruitoo-original-taste-berries-mixed-flavour-1-litre,Fruitoo Original Taste Berries Mixed Flavour 1 Litre,"",Ayira Mini Mart,,Juices & Fruit Drinks,Juices & Fruit Drinks,true,Title,Default Title,,,,,,,,AYR-0073,0.0,,0,continue,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/izlmj0-fruitoo_20original_20taste_20berries_20mixed_20flavour_201_20litre.png?v=1781343322,1,Fruitoo Original Taste Berries Mixed Flavour 1 Litre,false,,,,,,,,,,kg,,,active
double-up-cola-1-litre,Double Up Cola 1 Litre,"",Ayira Mini Mart,,Carbonated Soft Drinks,Carbonated Soft Drinks,true,Title,Default Title,,,,,,,,AYR-0072,0.0,,0,continue,manual,3.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/cfwxpg-double_20up_20cola_201_20litre.png?v=1781343321,1,Double Up Cola 1 Litre,false,,,,,,,,,,kg,,,active
pran-frooto-mango-juice-500ml,Pran Frooto Mango Juice 500ml,"",Ayira Mini Mart,,Juices & Fruit Drinks,Juices & Fruit Drinks,true,Title,Default Title,,,,,,,,AYR-0071,0.0,,0,continue,manual,3.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/3zdtea-pran_20frooto_20mango_20juice_20500_20ml.png?v=1781343320,1,Pran Frooto Mango Juice 500ml,false,,,,,,,,,,kg,,,active
power-x-carbonated-drink-250ml,Power X Carbonated Drink 250ml,"",Ayira Mini Mart,,Carbonated Soft Drinks,Carbonated Soft Drinks,true,Title,Default Title,,,,,,,,AYR-0070,0.0,,0,continue,manual,2.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/o52vlb-power_20x_20carbonated_20drink_20250_20ml.png?v=1781343319,1,Power X Carbonated Drink 250ml,false,,,,,,,,,,kg,,,active
royal-tiger-energy-drink-250ml,Royal Tiger Energy Drink 250ml,"",Ayira Mini Mart,,Carbonated Soft Drinks,Carbonated Soft Drinks,true,Title,Default Title,,,,,,,,AYR-0069,0.0,,0,continue,manual,3.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/8blawi-royal_20tiger_20250_20ml.png?v=1781343318,1,Royal Tiger Energy Drink 250ml,false,,,,,,,,,,kg,,,active
al-rabie-original-orange-drink-250ml,Al Rabie Original Orange Drink 250ml,"",Ayira Mini Mart,,Juices & Fruit Drinks,Juices & Fruit Drinks,true,Title,Default Title,,,,,,,,AYR-0068,0.0,,0,continue,manual,2.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/nzs-nd-al_20rabie_20original_20orange_20drink_20250_20ml.png?v=1781343318,1,Al Rabie Original Orange Drink 250ml,false,,,,,,,,,,kg,,,active
al-rabie-original-orange-drink-200ml,Al Rabie Original Orange Drink 200ml,"",Ayira Mini Mart,,Juices & Fruit Drinks,Juices & Fruit Drinks,true,Title,Default Title,,,,,,,,AYR-0067,0.0,,0,continue,manual,2.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/kilm9o-al_20rabie_20original_20orange_20drink_20200_20ml.png?v=1781343317,1,Al Rabie Original Orange Drink 200ml,false,,,,,,,,,,kg,,,active
shami-strawberry-drink-200-ml,Shami Strawberry Drink 200 ml,"",Ayira Mini Mart,,Juices & Fruit Drinks,Juices & Fruit Drinks,true,Title,Default Title,,,,,,,,AYR-0066,0.0,,0,continue,manual,2.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/x47tsw-shami_20strawberry_20drink_20200_20ml.png?v=1781343316,1,Shami Strawberry Drink 200 ml,false,,,,,,,,,,kg,,,active
pran-litchi-drink-250-ml,Pran Litchi Drink 250 ml,"",Ayira Mini Mart,,Juices & Fruit Drinks,Juices & Fruit Drinks,true,Title,Default Title,,,,,,,,AYR-0065,0.0,,0,continue,manual,1.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/ay997b-pran_20litchi_20drink_20250_20ml.png?v=1781343316,1,Pran Litchi Drink 250 ml,false,,,,,,,,,,kg,,,active
double-up-red-berries-200-ml,Double Up Red Berries 200 ml,"",Ayira Mini Mart,,Carbonated Soft Drinks,Carbonated Soft Drinks,true,Title,Default Title,,,,,,,,AYR-0064,0.0,,0,continue,manual,1.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/oiq21g-double_20up_20red_20berries_20200_20ml.png?v=1781343315,1,Double Up Red Berries 200 ml,false,,,,,,,,,,kg,,,active
double-up-orange-200-ml,Double Up Orange 200 ml,"",Ayira Mini Mart,,Carbonated Soft Drinks,Carbonated Soft Drinks,true,Title,Default Title,,,,,,,,AYR-0063,0.0,,0,continue,manual,1.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/9oqjsp-double_20up_20orange_20200_20ml.png?v=1781343314,1,Double Up Orange 200 ml,false,,,,,,,,,,kg,,,active
high-speed-drink-250-ml,High Speed Drink 250 ml,"",Ayira Mini Mart,,Carbonated Soft Drinks,Carbonated Soft Drinks,true,Title,Default Title,,,,,,,,AYR-0062,0.0,,0,continue,manual,3.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/acf711-high_20speed_20drink_20250_20ml.png?v=1781343313,1,High Speed Drink 250 ml,false,,,,,,,,,,kg,,,active
double-up-soda-water-500-ml,Double Up Soda Water 500 ml,"",Ayira Mini Mart,,Carbonated Soft Drinks,Carbonated Soft Drinks,true,Title,Default Title,,,,,,,,AYR-0061,0.0,,0,continue,manual,1.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/96puqb-double_20up_20soda_20water_20500_20ml.png?v=1781343312,1,Double Up Soda Water 500 ml,false,,,,,,,,,,kg,,,active
double-up-orange-1-litre,Double Up Orange 1 Litre,"",Ayira Mini Mart,,Carbonated Soft Drinks,Carbonated Soft Drinks,true,Title,Default Title,,,,,,,,AYR-0060,0.0,,0,continue,manual,3.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/xyeceh-double_20up_20orange_201_20litre.png?v=1781343312,1,Double Up Orange 1 Litre,false,,,,,,,,,,kg,,,active
vitamilk-energy-300-ml,Vitamilk Energy 300 ml,"",Ayira Mini Mart,,Juices & Fruit Drinks,Juices & Fruit Drinks,true,Title,Default Title,,,,,,,,AYR-0059,0.0,,0,continue,manual,5.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/238ig6-vitamilk_20energy_20300_20ml.png?v=1781343311,1,Vitamilk Energy 300 ml,false,,,,,,,,,,kg,,,active
vitamilk-double-choco-shake-300-ml,Vitamilk Double Choco Shake 300 ml,"",Ayira Mini Mart,,Juices & Fruit Drinks,Juices & Fruit Drinks,true,Title,Default Title,,,,,,,,AYR-0058,0.0,,0,continue,manual,5.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/z654t0-vitamilk_20double_20choco_20shake_20300_20ml.png?v=1781343310,1,Vitamilk Double Choco Shake 300 ml,false,,,,,,,,,,kg,,,active
vitamilk-strawberry-300ml,Vitamilk Strawberry 300ml,"",Ayira Mini Mart,,Juices & Fruit Drinks,Juices & Fruit Drinks,true,Title,Default Title,,,,,,,,AYR-0057,0.0,,0,continue,manual,5.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/kan9km-vitamilk_20strawberry_20300_20ml.png?v=1781343309,1,Vitamilk Strawberry 300ml,false,,,,,,,,,,kg,,,active
capri-sun-mango-200ml,Capri-Sun Mango 200ml,"",Ayira Mini Mart,,Juices & Fruit Drinks,Juices & Fruit Drinks,true,Title,Default Title,,,,,,,,AYR-0056,0.0,,0,continue,manual,2.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/8dpgoa-capri-sun_20mango_20200_20ml.png?v=1781343308,1,Capri-Sun Mango 200ml,false,,,,,,,,,,kg,,,active
capri-sun-mixed-fruit-200ml,Capri-Sun Mixed Fruit 200ml,"",Ayira Mini Mart,,Juices & Fruit Drinks,Juices & Fruit Drinks,true,Title,Default Title,,,,,,,,AYR-0055,0.0,,0,continue,manual,2.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/1gz0l-capri-sun_20mixed_20fruit_20200_20ml.png?v=1781343308,1,Capri-Sun Mixed Fruit 200ml,false,,,,,,,,,,kg,,,active
pran-frooto-mango-juice-200ml,Pran Frooto Mango Juice 200ml,"",Ayira Mini Mart,,Juices & Fruit Drinks,Juices & Fruit Drinks,true,Title,Default Title,,,,,,,,AYR-0054,0.0,,0,continue,manual,1.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/kykisu-pran_20frooto_20mango_20juice_20200ml_20_E2_80_93.png?v=1781343307,1,Pran Frooto Mango Juice 200ml,false,,,,,,,,,,kg,,,active
best-apple-drink-250ml,Best Apple Drink 250ml,"",Ayira Mini Mart,,Juices & Fruit Drinks,Juices & Fruit Drinks,true,Title,Default Title,,,,,,,,AYR-0053,0.0,,0,continue,manual,2.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/h8t-mn-best_20apple_20drink_20250ml_20_E2_80_93.png?v=1781343306,1,Best Apple Drink 250ml,false,,,,,,,,,,kg,,,active
